chrom,window number,relative entropy
1,149,0.20616744313772742
1,150,0.20086121499442133
1,151,0.2656735905354787
1,152,0.1926239377281909
1,153,0.23679228332030472
1,154,0.2433399395548928
1,155,0.24594256879639384
1,156,0.3082040607194708
1,157,0.3383792097085449
1,158,0.3214124280166874
1,159,0.2814889314661373
1,160,0.3031410394551131
1,161,0.4164748456345577
1,162,0.40348245118321574
1,163,0.35988389278828836
1,164,0.276031924395207
1,165,0.24378749267821068
1,166,0.3385827922238363
1,167,0.2303753832710402
1,168,0.20554957938973406
1,169,0.28417537891872136
1,170,0.32746481474050115
1,171,0.33888827824090406
1,172,0.30739427087860316
1,173,0.2048931647587146
1,174,0.3834105259120985
1,175,0.40137243659172517
1,176,0.441879795725874
1,177,0.3563037756515829
1,178,0.3200712489652706
1,179,0.2722396583742721
1,180,0.45644447051135145
1,181,1.2888399818693523
1,182,0.4303367238075715
1,183,0.2670756241792266
1,184,0.28567650009397927
1,185,0.28753963679739547
1,186,0.1948895141110986
1,187,0.5142641908158373
1,188,0.7006169251869598
1,189,0.323390857021621
1,190,0.44026995448644307
1,191,0.45188337404973616
1,192,0.2857395493904838
1,193,0.5395132762072635
1,194,0.4098450043442371
1,195,0.3036116698161915
1,196,0.2783097030392747
1,197,0.2945098695990533
1,198,0.6031282794711958
1,199,0.3351288033647544
1,200,0.3651030420871765
1,201,0.3724649022634158
1,202,0.3044098858214877
1,203,0.3755798963001257
1,204,0.3432911489247588
1,205,0.3932722792392308
1,206,0.4354479442067708
1,207,0.4968518897580523
1,208,0.47225736581464167
1,209,0.285528362368106
1,210,0.3886334645860567
1,211,0.5939928225692519
1,212,0.4851841003874841
1,213,0.302117043606966
1,214,0.5054909726441961
1,215,0.3095763672142787
1,216,0.31759832742715277
1,217,0.25417151898803264
1,218,0.30364658783412424
1,219,0.31351175533856274
1,220,0.25440087023766034
1,221,0.4491137553222976
1,222,0.27418202479595266
1,223,0.5872853924528058
1,224,0.5006682234864639
1,225,0.6299419038561875
1,226,0.41168946695316716
1,227,0.2552125472358985
1,228,0.2889771792239518
1,229,0.24566037152549772
1,230,0.3368192223733383
1,231,0.2412445445803458
1,232,0.24416539634516116
1,233,0.2444129110034151
1,234,0.33514201016973527
1,235,0.3411467625211358
1,236,0.23485471369918232
1,237,0.3475442528097893
1,238,0.26108967242269543
1,239,0.36033653091647333
1,240,0.3172795503849942
1,241,0.3789266355313363
1,242,0.31057645987350246
1,243,0.2663733682908489
1,244,0.2832488722619188
1,245,0.31468685470163027
1,246,0.37875968621062134
1,247,0.3750191344499517
1,248,0.4340461658505364
1,249,0.40774420440617326
1,250,0.4071534438362087
1,251,0.2801807019342773
1,252,0.2766722674585165
1,253,0.2953608605289161
1,254,0.34541695637350306
1,255,0.41909832688994575
1,256,0.3746356767486951
1,257,0.5166154287837075
1,258,0.5646383005391283
1,259,0.29580114346996383
1,260,0.6140354781158047
1,261,0.2808143663861402
1,262,0.27203130257487607
1,263,0.2410014094263548
1,264,0.37284202260001
1,265,0.32221333830277954
1,266,0.22933897787267768
1,267,0.34783305487424043
1,268,0.2322290622426232
1,269,0.28993888313255106
1,270,0.2707870022299005
1,271,0.3281051307231053
1,272,0.3672710582192805
1,273,0.3088483930191816
1,274,0.3237630435487803
1,275,0.35805339209976983
1,276,0.29878811369006497
1,277,0.2964029006870696
1,278,0.29621362590357275
1,279,0.2545770919531982
1,280,0.3153068737225912
1,281,0.2847184780050289
1,282,0.25293130141235604
1,283,0.22446977191739542
1,284,0.31534188408036445
1,285,0.24206030289280492
1,286,0.24937289828146766
1,287,0.26091963448687244
1,288,0.31816947684536406
1,289,0.22767222084400796
1,290,0.2519626023640683
1,291,0.2720670849836791
1,292,0.24114818808769678
1,293,0.23817632718839846
1,294,0.2580329676016693
1,295,0.25813760946221026
1,296,0.2579962312541591
1,297,0.2347302696605812
1,298,0.24379055426271512
1,299,0.2071079180076674
1,300,0.22116261418149874
1,301,0.834405992264082
1,302,0.3540394871199626
1,303,0.27662768182316944
1,304,0.2419759565933762
1,305,0.2451884603519455
1,306,0.26685508313641865
1,307,0.2902046489158618
1,308,0.2528942635764959
1,309,0.24897311351904755
1,310,0.24214488805673606
1,311,0.2879403985111361
1,312,0.44260660619625164
1,313,0.3671793520745507
1,314,0.45003146226856316
1,315,0.23757813882575776
1,316,0.28782108097028813
1,317,0.24084061332239431
1,318,0.3683228497562893
1,319,0.44754114557497304
1,320,0.2649965486098377
1,321,0.18028930693407064
1,322,0.19097654070815892
1,323,0.28437018190402547
1,324,0.27024634235363176
1,325,0.31786969887081856
1,326,0.4826875985327272
1,327,0.4110660851154796
1,328,0.4751700017717597
1,329,0.35956375085970776
1,330,0.40852194760702043
1,331,0.2224594899835866
1,332,0.32501731109027254
1,333,0.39960301647109453
1,334,0.2601488642550968
1,335,0.25723742247123366
1,336,0.20491867116758472
1,337,2.5231400946274323
1,338,0.22089108262777132
1,339,0.2390441646715178
1,340,0.31032998962268693
1,341,0.272885409884793
1,342,0.23904612380835688
1,343,0.2737403793470456
1,344,0.2861436318863708
1,345,0.2314020514686588
1,346,0.24301908821446253
1,347,0.280751971026874
1,348,0.25878575517449576
1,349,0.27877850612692895
1,350,0.5603754538587354
1,351,0.3121179515127523
1,352,0.23946547229360396
1,353,0.24086623675256194
1,354,0.19820207031828285
1,355,0.2622575366270942
1,356,0.2549386773119481
1,357,0.27778009802553805
1,358,0.2579694608027911
1,359,0.24738423293764003
1,360,0.2741893541645935
1,361,0.21791857236662643
1,362,0.19989711389176062
1,363,0.24400587922702746
1,364,0.22306843578554236
1,365,0.21102601850967884
1,366,0.21972019044527616
1,367,0.2705792818376834
1,368,0.22044603186003187
1,369,0.32289235778623865
1,370,0.23859727849095008
1,371,0.3159016951866424
1,372,0.1980518869781948
1,373,0.40339121514689236
1,374,0.29438602717229584
1,375,0.21658555894452133
1,376,0.24109133372759964
1,377,0.30582204182883405
1,378,0.26493137802512984
1,379,0.2506193508489489
1,380,0.37768977313509094
1,381,0.2589330578685192
1,382,0.20521942863230602
1,383,0.37486147077398957
1,384,0.5756694680403187
1,385,0.4498057888003298
1,386,0.275454126114501
1,387,0.24367254584148093
1,388,0.23458072352199583
1,389,0.26648603499785173
1,390,0.29958036240889413
1,391,0.44550969501990345
1,392,0.4432473124890358
1,393,0.40768308810688975
1,394,0.27145905973239015
1,395,0.264978400258607
1,396,0.25384599764201543
1,397,0.415214347932689
1,398,0.5735677625923626
1,399,0.46995458265686946
1,400,0.36846083498054716
1,401,1.0031308658317286
1,402,0.3382535290658003
1,403,0.26271844509164566
1,404,0.2914717593137405
1,405,0.2811875383278431
1,406,0.25163817982692943
1,407,0.22776777410968668
1,408,0.21577545309464227
1,409,0.3403910461159666
1,410,0.27469228809137763
1,411,0.4492788102994473
1,412,0.295191165029556
1,413,0.3512256849630233
1,414,0.2726958898396737
1,415,0.3660608482013905
1,416,0.3935571172238098
1,417,0.5024929171020128
1,418,0.38090743050168024
1,419,0.4572654469136494
1,420,0.4928880719482267
1,421,0.5495880497927291
1,422,0.5178446284371854
1,423,0.4869142580515865
1,424,0.3610357596977963
1,425,0.3353919994009594
1,426,0.2702664264576576
1,427,0.23833418079438592
1,428,0.45019912988065125
1,429,0.30642999713928976
1,430,0.35101807621592
1,431,0.32022075357333823
1,432,0.24040228041470965
1,433,0.2791140142618293
1,434,0.27104623389928123
1,435,0.40732831589174096
1,436,0.37798074982228735
1,437,0.4044278609529443
1,438,0.3417277485184494
1,439,0.278065552160797
1,440,0.31802556064992477
1,441,0.36341689871244753
1,442,0.3216756925549803
1,443,0.40819316285128016
1,444,0.30230934056451064
1,445,0.22732634688659298
1,446,0.2245929943515504
1,447,0.28981458945981947
1,448,0.2535706467347296
1,449,0.35869514833511906
1,450,0.3365802761590222
1,451,0.30978726884172814
1,452,0.291763994467138
1,453,0.6948261603456727
1,454,0.2823813770142161
1,455,0.3550936744887859
1,456,0.29317499944828895
1,457,0.2986649134286143
1,458,0.31598269951469343
1,459,0.4185201785221787
1,460,0.42719449274105004
1,461,0.34214017718167056
1,462,0.30761962667510295
1,463,0.3050410083601112
1,464,0.3406937807653925
1,465,0.3803412242142171
1,466,0.3412077822203197
1,467,0.46465968731739715
1,468,0.4225639724202696
1,469,0.3656293869609036
1,470,0.3771344575755105
1,471,0.6396801289384522
1,472,0.28533005221796925
1,473,0.31194651059311695
1,474,0.3154122020564277
1,475,0.38180338736132935
1,476,0.6203487945028858
1,477,0.3555272243497318
1,478,0.41530137069463463
1,479,0.4757830291061591
1,480,0.3379669695943927
1,481,0.39966937458076884
1,482,0.22813711451099547
1,483,0.30244122505564625
1,484,0.30314462388055086
1,485,0.3233183592536953
1,486,0.2906831092827965
1,487,0.34733235312288246
1,488,0.2631683692681437
1,489,0.3562546218065263
1,490,0.40097732296474864
1,491,0.3188834861462203
1,492,0.27167606884854145
1,493,0.3944044820664535
1,494,0.4505456224708632
1,495,0.3795687857879151
1,496,0.47509253687771325
1,497,0.5756536812258879
1,498,0.26558841588321846
1,499,0.24081970746658665
1,500,0.23135611943040488
1,501,0.19739434042737392
1,502,0.20792584483092816
1,503,0.2918500477091618
1,504,0.3108240390854856
1,505,0.3184706235761583
1,506,0.2839648572846065
1,507,0.28057930253711477
1,508,0.2559183841690179
1,509,0.3089226868695434
1,510,0.4263681733920005
1,511,0.26912364705871783
1,512,0.2457115750892972
1,513,0.4242831293983614
1,514,0.2850472232779851
1,515,0.2734703557508603
1,516,0.29620094863238283
1,517,0.35672871979082404
1,518,0.3466249182188415
1,519,0.34329429952360296
1,520,0.4118402567683735
1,521,0.38366325941170143
1,522,0.3907889045640559
1,523,0.45126000169815916
1,524,0.36354749539160985
1,525,0.2718414319534024
1,526,0.46773244905130706
1,527,0.40790905340881667
1,528,0.4883406380328163
1,529,0.2941347845997322
1,530,0.3551132921836949
1,531,0.3942525978505597
1,532,0.41876587037451823
1,533,0.4898578606988571
1,534,0.4647244483534205
1,535,0.44213222014436904
1,536,0.449329682724019
1,537,0.4565729575276292
1,538,0.33471388383616396
1,539,0.38822371050418686
1,540,0.4522694935916218
1,541,0.37963583010030366
1,542,0.4436603016328579
1,543,0.3562602431645497
1,544,0.6535386703718303
1,545,0.6041051915279511
1,546,0.625830017971316
1,547,0.3447107145763465
1,548,0.43928287429624824
1,549,0.5784894019809496
1,550,0.3953591743326148
1,551,0.4557367208907993
1,552,0.477831244638187
1,553,0.391447965414082
1,554,0.4904699128863481
1,555,0.6965360064156215
1,556,0.47839018966422536
1,557,0.4689749925551914
1,558,0.3247956742261122
1,559,0.36502762468033056
1,560,0.5104557730759464
1,561,0.5737094306266095
1,562,0.4479646157805982
1,563,0.35104201561535164
1,564,0.3763992387762501
1,565,0.29580781723675253
1,566,0.34156399310929086
1,567,0.4224981702886367
1,568,0.4762046758992944
1,569,0.3982833086434822
1,570,0.5141415495996847
1,571,0.27853933829286187
1,572,0.3784309990426592
1,573,0.7350216974331505
1,574,0.490506463890921
1,575,0.5025758875345459
1,576,0.3458186040097001
1,577,1.8061813401397557
1,578,0.35741485310282683
1,579,0.5309630897073662
1,580,0.36284869548765164
1,581,0.5162071280215877
1,582,0.5418831058493616
1,583,0.37701420826695514
1,584,0.3975050582237761
1,585,0.25870397235638
1,586,0.46481180514719994
1,587,0.3106581805032106
1,588,0.27495143460067084
1,589,0.31839063387101657
1,590,0.23987004301133955
1,591,0.34184621812251703
1,592,0.35121102735709514
1,593,0.2662724369416269
1,594,0.3047228662119664
1,595,0.25606861628966027
1,596,0.3120730568951076
1,597,0.22252078716878124
1,598,0.32087186040042287
1,599,0.25330561680137903
1,600,0.25824333347075706
1,601,0.2590219339837374
1,602,0.21889832446257626
1,603,0.23214465084788208
1,604,0.2686245798167271
1,605,0.2623283586306532
1,606,0.26195402913498694
1,607,0.2301629933091329
1,608,0.24146184279079064
1,609,0.28522337702425093
1,610,0.3013815142735733
1,611,0.26825103311687515
1,612,0.31338783315139335
1,613,0.25335275274682356
1,614,0.2259190532747407
1,615,0.2158444433096338
1,616,0.2339773033050018
1,617,0.32187477697095473
1,618,0.24998150060920357
1,619,0.30422096571863744
1,620,0.4290649339712419
1,621,0.3733447186755746
1,622,0.9619548523933674
1,623,0.4152109744567232
1,624,0.37596862221422805
1,625,0.4087149250433266
1,626,0.3225412274613217
1,627,0.3465081575023582
1,628,0.27868441224682594
1,629,0.2867206521663436
1,630,0.5340249329440631
1,631,0.28383460738830946
1,632,0.35108762030098
1,633,0.33733902229022855
1,634,0.340355354667478
1,635,0.4088006808978351
1,636,0.32098719858652813
1,637,0.32967938357651794
1,638,0.49051610256718986
1,639,0.37968419990809454
1,640,0.36009194627882546
1,641,0.5020843695713619
1,642,0.4810177938212277
1,643,0.4987626023867208
1,644,0.5791302225593176
1,645,0.45523910492146474
1,646,0.43943482654082905
1,647,0.43901899911566933
1,648,0.31710452448159704
1,649,0.5175045305426567
1,650,0.48319055852686243
1,651,0.48285657633093576
1,652,0.6317185909679504
1,653,0.36508471482861693
1,654,0.40097973708417545
1,655,0.41698258041928754
1,656,0.39620846717713104
1,657,0.4796870947432237
1,658,0.45268132996535676
1,659,0.4609845244673419
1,660,0.3383843675783895
1,661,0.3494128909843546
1,662,0.3941552515851944
1,663,0.3358371304758037
1,664,0.3887968154778612
1,665,0.38580720712621835
1,666,0.3490613310678319
1,667,0.5033966878404866
1,668,0.3375513637477434
1,669,0.31433542158406036
1,670,0.37663275052798545
1,671,0.2948015029050801
1,672,0.4219633322003501
1,673,0.27966037508454056
1,674,0.35300450333305267
1,675,0.32987862247190114
1,676,0.26997807269208657
1,677,0.3852908071987995
1,678,0.2817148486091867
1,679,0.328135858356966
1,680,0.29722640207758505
1,681,0.26035195481974077
1,682,0.43685053663075263
1,683,0.30261669530677726
1,684,0.34710533501827834
1,685,0.32525476980766865
1,686,0.3072785491403324
1,687,0.2864839565623538
1,688,0.3176666297472887
1,689,0.2617446425476895
1,690,0.30019810334355457
1,691,0.2987534959181698
1,692,0.3303025548073966
1,693,0.28024498730145553
1,694,0.26067772723993027
1,695,0.21933593768457432
1,696,0.2755993487630322
1,697,0.3758777703466457
1,698,0.5421951477000617
1,699,0.4085032217039227
1,700,0.5219984583051083
1,701,0.34299161786097326
1,702,0.5145311138280722
1,703,0.8352625289821691
1,704,0.4729536177981066
1,705,0.4089194730903983
1,706,0.48813728414577523
1,707,0.4410918228226448
1,708,0.5472450012606876
1,709,0.37492814654183737
1,710,0.5382395211562712
1,711,0.7308466282895317
1,712,0.4031113553274729
1,713,0.3521248738852132
1,714,0.32108928891492255
1,715,0.4638799981466485
1,716,0.5002268396170088
1,717,0.4867408955220889
1,718,0.5347391718188588
1,719,0.4547065186444192
1,720,0.4826207422876253
1,721,0.4524633365024226
1,722,0.4523472042476034
1,723,0.35108353264282555
1,724,0.4705267370637957
1,725,0.3307813576199447
1,726,0.6344226436536633
1,727,0.45802844447258356
1,728,0.4018346936779509
1,729,0.3809092994480806
1,730,0.3377462016350149
1,731,0.24772637367269928
1,732,0.21604598164425223
1,733,0.29655535381760606
1,734,0.273754727465079
1,735,0.29270372352160534
1,736,0.20817828374610822
1,737,0.27854314577799605
1,738,0.3351625119781783
1,739,0.30268846419851836
1,740,0.2297318488456288
1,741,0.2459646808255959
1,742,0.27649495295309334
1,743,0.2637896499635244
1,744,0.3604282711573282
1,745,0.5033078045444465
1,746,0.24970340766423474
1,747,0.2632103561332379
1,748,0.3906956225754876
1,749,0.3543304904778253
1,750,0.37000181998907805
1,751,0.5118420488897296
1,752,0.37332626050815126
1,753,0.3543231122041165
1,754,0.22858678073093133
1,755,0.3199309605266549
1,756,0.3087290943072631
1,757,0.47664563156532413
1,758,0.4499658112380658
1,759,0.40079738938432213
1,760,0.39290940687040943
1,761,0.37225530275759167
1,762,0.30911410639770964
1,763,0.40096662977656744
1,764,0.3172532754917774
1,765,0.2751112793256941
1,766,0.30212550404539257
1,767,0.9492412197489762
1,768,0.41921664656498064
1,769,0.5124309956989161
1,770,0.3916264479375863
1,771,0.3469694178176944
1,772,0.4096754434930216
1,773,0.26511756263116415
1,774,0.3505451316009349
1,775,0.3129658138361719
1,776,0.3065412165966938
1,777,0.36230847946270767
1,778,0.39931728841795505
1,779,0.4445386384820164
1,780,0.43112371294103524
1,781,0.48647470866210163
1,782,0.544902692041765
1,783,0.44740529762712106
1,784,0.42785928450605853
1,785,0.46999248635842167
1,786,0.6617533069937015
1,787,0.672890710705457
1,788,0.7767920725224241
1,789,0.6473735598047967
1,790,0.3865475877272625
1,791,0.28660058795670906
1,792,0.4083583079850855
1,793,0.30150564151592524
1,794,0.3477203351931265
1,795,0.3279258373555589
1,796,0.21068531173865385
1,797,0.4843364080882182
1,798,0.5636883453677491
1,799,0.3331805007839869
1,800,0.3969209964813851
1,801,0.43800019298224735
1,802,0.4204139123810607
1,803,0.3549265289521465
1,804,0.402594058784743
1,805,0.551197106415412
1,806,0.45809339224416323
1,807,0.39518737743152876
1,808,0.5254266064473052
1,809,0.4160134697337454
1,810,0.3937582678643446
1,811,0.45758286313283064
1,812,0.37160893213395524
1,813,0.38361348150023244
1,814,0.32348817910124983
1,815,0.44527240716375605
1,816,0.38663661523598897
1,817,0.3661640726943719
1,818,0.2468412264906007
1,819,0.28521695155250953
1,820,0.3868654424880258
1,821,0.3517680496091488
1,822,0.5966560709830216
1,823,0.48837486942594527
1,824,0.5405847929338516
1,825,0.3285186634567099
1,826,0.33528950707308064
1,827,0.36779769423646846
1,828,0.3362280562159421
1,829,0.3068619866628822
1,830,0.19891277692124829
1,831,0.22746262505307588
1,832,0.44765427052809925
1,833,0.3037185351869137
1,834,0.2909828997410254
1,835,0.26308480778298127
1,836,0.30882549041648794
1,837,0.32609183802741537
1,838,0.2563446973668919
1,839,0.4586543068148839
1,840,0.45284007208288407
1,841,0.3741549246939571
1,842,0.9366296599948749
1,843,0.3040778138498295
1,844,0.23166429245296985
1,845,0.4667711583779585
1,846,0.2939387260416847
1,847,0.34084821917637476
1,848,0.3845892064030532
1,849,0.4138636058417972
1,850,0.3580567945170406
1,851,0.6132664691049097
1,852,0.47054497661409195
1,853,0.6159896794523508
1,854,0.3813195243363031
1,855,0.41326401852000527
1,856,0.3903221192525551
1,857,0.37770654926375213
1,858,0.45151583291692593
1,859,0.3452569453011277
1,860,0.3654338879113215
1,861,0.3720373892274888
1,862,0.38495118382816806
1,863,0.5903727710715874
1,864,0.3637020312089552
1,865,0.5638609820964828
1,866,0.4464467568901698
1,867,0.4930348976018578
1,868,0.5876996809375776
1,869,0.7270168119185451
1,870,0.57027707058275
1,871,0.36428590751015877
1,872,0.2877400211108778
1,873,0.44245065033850656
1,874,0.39676722540792037
1,875,0.3747692913796241
1,876,0.38811077633375257
1,877,0.5072730888245629
1,878,0.3368499593856255
1,879,0.5041770422479194
1,880,0.5996938930845931
1,881,0.33051028760173506
1,882,0.5090718736065706
1,883,0.27581911651393987
1,884,0.42443006251985366
1,885,0.46480097790447816
1,886,0.4811639399959354
1,887,0.42560449025678215
1,888,0.35086490618654564
1,889,0.36026809789775577
1,890,0.3883791120904205
1,891,0.4244721658320929
1,892,0.3429136702047828
1,893,0.46960259540406485
1,894,0.5078541212603278
1,895,0.34500256800866547
1,896,0.4769069444065156
1,897,0.5115874256046531
1,898,0.4773699987809185
1,899,0.5873924352920654
1,900,0.4431646112693275
1,901,0.5741566540471149
1,902,0.404653907116581
1,903,0.49399108331513136
1,904,0.5729234167529837
1,905,0.47517263759818673
1,906,0.5348502551839686
1,907,0.5251457377848403
1,908,0.48497210930236595
1,909,0.5992593551054932
1,910,0.48953348425566723
1,911,0.3772846729497281
1,912,0.4899979117198711
1,913,0.5041138059632282
1,914,0.44957262160608985
1,915,0.7895417810588958
1,916,0.5793384271220482
1,917,0.4451557184156734
1,918,0.5884502438423557
1,919,0.4846333319930068
1,920,0.7704266034852341
1,921,0.5272086137537058
1,922,0.5126145220866702
1,923,0.44673354728088266
1,924,0.49807120827448936
1,925,0.4837950904324544
1,926,0.7526978893749315
1,927,0.4385559756284359
1,928,0.3763651970012698
1,929,0.30292345959232675
1,930,0.44514257848175204
1,931,0.2694370556771745
1,932,0.2962965596464943
1,933,0.4533346901611275
1,934,0.47825295935423173
1,935,0.42419301753576205
1,936,0.6041393749605265
1,937,0.3535871732294401
1,938,0.31509696850904656
1,939,0.3553475591316617
1,940,0.6797865849119614
1,941,0.3164047627918623
1,942,0.470178594130522
1,943,0.3053308219240715
1,944,0.33795622490438976
1,945,0.3490121104510308
1,946,0.36321937600694143
1,947,0.44649060026805926
1,948,0.45745325535633874
1,949,0.3830768870768925
1,950,0.27072957216492155
1,951,0.33228951275877955
1,952,0.3176840144280678
1,953,0.3440198665364946
1,954,0.31752768151132377
1,955,0.29315479214970025
1,956,0.18038696629518106
1,957,0.2643981247347037
1,958,0.3180014675873048
1,959,0.27439553681059436
1,960,0.3195411987199869
1,961,0.3097529200448353
1,962,0.3615880755592794
1,963,0.6172259742356633
1,964,0.5784255830968695
1,965,0.2863871034991116
1,966,0.6454059224326882
1,967,0.6704840911891672
1,968,0.4488758683582997
1,969,0.4413398979200106
1,970,0.40910386957703876
1,971,0.34518806257191725
1,972,0.29256717874661853
1,973,0.30192955161893403
1,974,0.2601306877481649
1,975,0.30728701534674
1,976,0.4400851413956689
1,977,0.4064380777101908
1,978,0.3442999739009487
1,979,0.3702564271169434
1,980,0.39948186974922306
1,981,0.46873245540352154
1,982,0.47350500532537215
1,983,0.39524139726228613
1,984,0.516908971421848
1,985,0.38439886338314316
1,986,0.57930229149213
1,987,0.5672818203321274
1,988,0.4216530356845504
1,989,0.5266188343164588
1,990,0.688720916052337
1,991,0.5743607528537578
1,992,0.8344223841095377
1,993,0.5718952619228996
1,994,0.6394521751279998
1,995,0.6816230986277714
1,996,0.6110389651934798
1,997,0.4629834100540036
1,998,0.7280740314824103
1,999,1.0380334652179795
1,1000,0.436866123640373
1,1001,0.5878590569495785
1,1002,0.39523242768484385
1,1003,0.5329099188364982
1,1004,0.4670777996304814
1,1005,0.3903059953539764
1,1006,0.4250020423656485
1,1007,0.28991692434936256
1,1008,0.5349854882183828
1,1009,0.3924812645320808
1,1010,0.549437281266118
1,1011,0.41551544330578244
1,1012,0.38080637597873673
1,1013,0.491255411017355
1,1014,0.5206844536166934
1,1015,0.5901264055437062
1,1016,0.5557926784770398
1,1017,0.5021966725356851
1,1018,0.5989616680360917
1,1019,0.7075341153278919
1,1020,0.5840438726430672
1,1021,0.6194647711117988
1,1022,0.6188099438642093
1,1023,0.5012814656102886
1,1024,0.43776647904743937
1,1025,0.37357011729217954
1,1026,0.355660041324663
1,1027,0.35274510070100673
1,1028,0.5607087286351163
1,1029,0.48902252412151503
1,1030,0.48299817869566253
1,1031,0.40318490348819697
1,1032,0.30216458176819283
1,1033,0.45726487367831675
1,1034,0.3674516180351601
1,1035,0.413293252813422
1,1036,0.47887054257112577
1,1037,0.4164290703762562
1,1038,0.41529305095345964
1,1039,0.3217639168412533
1,1040,0.3187487881169759
1,1041,0.47133454547017534
1,1042,0.4300824620217547
1,1043,0.4836577701248625
1,1044,0.4168044591830394
1,1045,0.5481001819477993
1,1046,0.5251044882339775
1,1047,0.47775561569245284
1,1048,0.34487642128369106
1,1049,0.4369713344341487
1,1050,0.43687030162857426
1,1051,0.4249656351631559
1,1052,0.4642346625922341
1,1053,0.32968115378443896
1,1054,0.38560642238022785
1,1055,0.3708789496188273
1,1056,0.5075684244100244
1,1057,0.3449075504599008
1,1058,0.30468261491201
1,1059,0.33240826748157876
1,1060,0.37322354527693336
1,1061,0.44750424858788995
1,1062,0.21581327102312797
1,1063,0.22709930711562587
1,1064,0.3542360700345777
1,1065,0.4870869777489278
1,1066,0.4352342166627362
1,1067,0.2956872658453755
1,1068,0.28661381998421714
1,1069,0.29032340752588476
1,1070,0.36723995814056126
1,1071,0.19260295859839743
1,1072,0.2576674594727878
